myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj
DST	0.384	-0.299035549752166	0.232	-0.299035549752166	1	1	NA
LINC00467	0.384	-0.305698586773838	0.232	-0.305698586773838	0.9	0.811	NA
C11orf1	0.384	-0.365462577886198	0.232	-0.365462577886198	0.7	0.709	NA
S100A16	0.385	-0.2587985478584	0.23	-0.2587985478584	0.167	0.362	NA
CASC4	0.385	-0.327054525933568	0.23	-0.327054525933568	0.6	0.701	NA
SCOC	0.385	-0.329526633775899	0.23	-0.329526633775899	0.833	0.803	NA
FCGRT	0.385	-0.335039336354578	0.23	-0.335039336354578	0.417	0.622	NA
LINC01578	0.386	-0.250290889700935	0.228	-0.250290889700935	0.683	0.858	NA
POR	0.386	-0.252152524529574	0.228	-0.252152524529574	0.917	0.913	NA
RPF1	0.386	-0.254217099158172	0.228	-0.254217099158172	0.967	0.843	NA
IQCG	0.386	-0.283815227333282	0.228	-0.283815227333282	0.683	0.732	NA
DCAF4L2	0.386	-0.341216376424514	0.228	-0.341216376424514	0.917	0.795	NA
HMGN5	0.386	-0.369065416963021	0.228	-0.369065416963021	0.317	0.52	NA
BAZ2A	0.387	-0.256537080769681	0.226	-0.256537080769681	0.833	0.898	NA
AGGF1	0.387	-0.274924890984275	0.226	-0.274924890984275	0.983	0.913	NA
RCN2	0.387	-0.280534816235814	0.226	-0.280534816235814	0.833	0.89	NA
CKS2	0.387	-0.309923550904656	0.226	-0.309923550904656	0.967	0.882	NA
GPATCH11	0.387	-0.333523594885357	0.226	-0.333523594885357	0.933	0.953	NA
TMSB15A	0.388	-0.260227974601959	0.224	-0.260227974601959	0.617	0.693	NA
CEP152	0.611	0.253188497908666	0.222	0.253188497908666	0.717	0.661	NA
FEZ1	0.389	-0.269795794894896	0.222	-0.269795794894896	0.317	0.472	NA
SUPT5H	0.389	-0.27048147597183	0.222	-0.27048147597183	0.983	0.961	NA
LCP1	0.61	0.442291345642707	0.22	0.442291345642707	0.767	0.764	NA
SCRG1	0.39	-0.29449505698941	0.22	-0.29449505698941	0.2	0.378	NA
GSTA4	0.39	-0.31568255398099	0.22	-0.31568255398099	0.433	0.559	NA
IL32	0.39	-0.560320722608255	0.22	-0.560320722608255	0.2	0.378	NA
PPM1K	0.391	-0.27929771087357	0.218	-0.27929771087357	1	1	NA
RALA	0.391	-0.281512816570254	0.218	-0.281512816570254	0.967	0.992	NA
C1R	0.391	-0.288576535649916	0.218	-0.288576535649916	0.217	0.386	NA
PJA2	0.391	-0.29146321481678	0.218	-0.29146321481678	0.833	0.843	NA
GIGYF2	0.391	-0.297306752972888	0.218	-0.297306752972888	0.95	0.921	NA
KRTAP5-4	0.391	-0.471187027254829	0.218	-0.471187027254829	0.983	1	NA
CCSER2	0.392	-0.2793069017693	0.216	-0.2793069017693	0.833	0.929	NA
NID1	0.392	-0.288558020661293	0.216	-0.288558020661293	0.117	0.315	NA
ADGRG1	0.392	-0.292805984291041	0.216	-0.292805984291041	0.333	0.472	NA
PDCD6IP	0.392	-0.311218791692834	0.216	-0.311218791692834	0.967	0.937	NA
LRRN3	0.392	-0.408318681641114	0.216	-0.408318681641114	0.3	0.457	NA
BEX2	0.392	-0.444913452351939	0.216	-0.444913452351939	0.15	0.346	NA
CLEC4M	0.392	-0.570618164991428	0.216	-0.570618164991428	0.133	0.323	NA
BRCA1	0.607	0.437596626452945	0.214	0.437596626452945	0.8	0.693	NA
TEC	0.607	0.271559610554509	0.214	0.271559610554509	0.55	0.409	NA
MED19	0.394	-0.258731147414743	0.212	-0.258731147414743	0.95	0.882	NA
TOB1	0.394	-0.300214005786274	0.212	-0.300214005786274	0.7	0.795	NA
FKBP9	0.394	-0.314945991967103	0.212	-0.314945991967103	0.2	0.378	NA
DCN	0.394	-1.27357125975384	0.212	-1.27357125975384	0.3	0.457	NA
KIF11	0.605	0.313882888931678	0.21	0.313882888931678	0.75	0.677	NA
WAC-AS1	0.605	0.261612715307136	0.21	0.261612715307136	0.733	0.74	NA
LZIC	0.395	-0.308830562202636	0.21	-0.308830562202636	0.767	0.803	NA
ISYNA1	0.395	-0.370676885579447	0.21	-0.370676885579447	0.7	0.74	NA
TGFBR1	0.396	-0.256457847982135	0.208	-0.256457847982135	0.983	1	NA
TROVE2	0.396	-0.256609438171191	0.208	-0.256609438171191	0.933	0.937	NA
BPGM	0.396	-0.259518216729598	0.208	-0.259518216729598	0.533	0.63	NA
HHEX	0.603	0.252864296863722	0.206	0.252864296863722	0.533	0.417	NA
SQLE	0.397	-0.302373508690481	0.206	-0.302373508690481	0.933	0.921	NA
SELENOF	0.397	-0.366911697576682	0.206	-0.366911697576682	0.883	0.866	NA
CDCA5	0.602	0.349026125861218	0.204	0.349026125861218	0.683	0.606	NA
MYOM3	0.398	-0.253901406307743	0.204	-0.253901406307743	0.967	0.961	NA
SNX6	0.398	-0.265354238671402	0.204	-0.265354238671402	0.95	0.969	NA
PIWIL2	0.398	-0.297800589437342	0.204	-0.297800589437342	0.9	0.803	NA
NOSTRIN	0.398	-0.406553008014856	0.204	-0.406553008014856	0.2	0.346	NA
CHORDC1	0.399	-0.315981250512179	0.202	-0.315981250512179	0.883	0.921	NA
CYP1B1	0.399	-0.402727064795548	0.202	-0.402727064795548	0.15	0.331	NA
CALD1	0.399	-0.661786273476584	0.202	-0.661786273476584	0.833	0.913	NA
LGALS1	0.399	-0.93426261646217	0.202	-0.93426261646217	0.867	0.937	NA
LRRC37A16P	0.4	-0.350254144951776	0.2	-0.350254144951776	0.383	0.52	NA
MGARP	0.401	-0.329182992433569	0.198	-0.329182992433569	0.1	0.283	NA
PHACTR2	0.401	-0.40037426725188	0.198	-0.40037426725188	0.733	0.787	NA
CUL5	0.402	-0.256884917059685	0.196	-0.256884917059685	0.85	0.898	NA
CHST12	0.402	-0.365357759165906	0.196	-0.365357759165906	1	1	NA
CCNB2	0.597	0.251707212568941	0.194	0.251707212568941	0.9	0.811	NA
POSTN	0.403	-0.499892652243723	0.194	-0.499892652243723	0.2	0.346	NA
MATN2	0.403	-0.634794258917614	0.194	-0.634794258917614	0.433	0.528	NA
HLA-DRB1	0.404	0.304020288687194	0.192	0.304020288687194	0.067	0.26	NA
SPC25	0.596	0.271424314565095	0.192	0.271424314565095	0.383	0.236	NA
TRMT10A	0.404	-0.262819804592488	0.192	-0.262819804592488	0.867	0.787	NA
SLC25A4	0.404	-0.500137232974344	0.192	-0.500137232974344	0.6	0.622	NA
CXCL12	0.595	-0.256715747827596	0.19	-0.256715747827596	0.8	0.661	NA
PLA2G5	0.405	-0.279499080216167	0.19	-0.279499080216167	0.45	0.575	NA
CCDC117	0.405	-0.34040363833028	0.19	-0.34040363833028	0.967	0.945	NA
CREBRF	0.406	-0.351350232531724	0.188	-0.351350232531724	0.95	0.882	NA
REEP6	0.406	-0.486806890758478	0.188	-0.486806890758478	0.783	0.803	NA
RTN4	0.408	-0.265761910745574	0.184	-0.265761910745574	0.917	0.882	NA
HMGN3	0.408	-0.410213349366716	0.184	-0.410213349366716	0.867	0.858	NA
HLA-DPA1	0.409	0.367857352510175	0.182	0.367857352510175	0.2	0.354	NA
LRRC17	0.409	-0.478277962433522	0.182	-0.478277962433522	0.183	0.339	NA
ALMS1	0.41	-0.252928029177427	0.18	-0.252928029177427	0.567	0.717	NA
GPC3	0.41	-0.367439692118919	0.18	-0.367439692118919	0.283	0.402	NA
HMGB2	0.59	0.359603107989322	0.18	0.359603107989322	0.95	0.906	NA
NDC80	0.59	0.299334174362488	0.18	0.299334174362488	0.567	0.512	NA
CCDC112	0.411	-0.25662434671018	0.178	-0.25662434671018	0.75	0.78	NA
CD59	0.411	-0.334583943719301	0.178	-0.334583943719301	0.85	0.827	NA
TACC1	0.412	-0.251309107055874	0.176	-0.251309107055874	0.7	0.756	NA
LRP1	0.412	-0.369159682412873	0.176	-0.369159682412873	0.683	0.669	NA
WT1	0.413	-0.289233443288172	0.174	-0.289233443288172	0.2	0.339	NA
AP001000.1	0.414	-0.311594740410601	0.172	-0.311594740410601	0.9	0.748	NA
GDPD4	0.585	0.296935006003257	0.17	0.296935006003257	0.417	0.252	NA
TCEAL9	0.416	-0.803392750557067	0.168	-0.803392750557067	0.417	0.496	NA
ZDHHC5	0.584	0.269146606538293	0.168	0.269146606538293	0.55	0.441	NA
ATP2B4	0.417	-0.445086399459377	0.166	-0.445086399459377	0.833	0.866	NA
JUNB	0.417	-0.506939636965451	0.166	-0.506939636965451	0.3	0.425	NA
ECH1	0.418	-0.290652701492088	0.164	-0.290652701492088	0.767	0.819	NA
RNF19A	0.419	-0.265718247395188	0.162	-0.265718247395188	0.8	0.803	NA
HSPA1A	0.421	-0.34838133062328	0.158	-0.34838133062328	0.733	0.866	NA
RRM2	0.579	0.499378008052562	0.158	0.499378008052562	0.5	0.457	NA
COL5A1	0.424	-0.277117513814017	0.152	-0.277117513814017	0.517	0.551	NA
CDK1	0.576	0.26418030079087	0.152	0.26418030079087	0.517	0.449	NA
PTN	0.426	-0.465632743316554	0.148	-0.465632743316554	0.217	0.346	NA
TCEAL2	0.426	-0.607716415665561	0.148	-0.607716415665561	0.2	0.307	NA
SEMA6A	0.428	-0.31731615811677	0.144	-0.31731615811677	0.8	0.795	NA
ZBTB43	0.429	-0.322748931881839	0.142	-0.322748931881839	0.933	0.843	NA
PLEKHA4	0.43	-0.251523776945568	0.14	-0.251523776945568	0.333	0.425	NA
ZCCHC10	0.431	-0.255759301691695	0.138	-0.255759301691695	0.967	0.85	NA
PPP1R15A	0.569	-0.262222561733477	0.138	-0.262222561733477	0.833	0.63	NA
CARS2	0.432	0.443048781741175	0.136	0.443048781741175	0.533	0.654	NA
MAP3K21	0.432	-0.273889500548754	0.136	-0.273889500548754	0.25	0.331	NA
MSMO1	0.56	-0.296329277288235	0.12	-0.296329277288235	0.85	0.614	NA
ABCA10	0.44	-0.264494725808226	0.12	-0.264494725808226	0.25	0.331	NA
KRT8	0.559	0.339149861565371	0.118	0.339149861565371	0.717	0.693	NA
PPP2R3A	0.441	-0.250104724035766	0.118	-0.250104724035766	0.8	0.78	NA
PTCH2	0.443	-0.268420592883946	0.114	-0.268420592883946	0.383	0.417	NA
THEMIS2	0.443	-0.303258907695777	0.114	-0.303258907695777	0.467	0.504	NA
PLP1	0.443	-0.414706324342734	0.114	-0.414706324342734	0.167	0.26	NA
GADD45G	0.444	-0.318041033455027	0.112	-0.318041033455027	0.167	0.252	NA
PRNP	0.445	-0.530590481660081	0.11	-0.530590481660081	0.467	0.504	NA
WDHD1	0.553	0.265854925568419	0.106	0.265854925568419	0.65	0.756	NA
FSCN1	0.448	-0.25305450803322	0.104	-0.25305450803322	0.583	0.575	NA
CCDC102B	0.449	-0.261621497566323	0.102	-0.261621497566323	0.35	0.441	NA
IFITM3	0.449	-0.942340788247335	0.102	-0.942340788247335	0.617	0.591	NA
ITCH	0.451	-0.257432375878966	0.098	-0.257432375878966	0.867	0.882	NA
IGFBP7	0.451	-0.328862668541568	0.098	-0.328862668541568	0.2	0.268	NA
MAGED2	0.545	-0.651547468962518	0.0900000000000001	-0.651547468962518	0.75	0.559	NA
ESCO2	0.54	0.315716871164548	0.0800000000000001	0.315716871164548	0.65	0.709	NA
TOP2A	0.461	0.319388627897878	0.078	0.319388627897878	0.783	0.953	NA
ERG28	0.461	-0.319429465822518	0.078	-0.319429465822518	0.9	0.906	NA
COMT	0.463	-0.368464799508147	0.074	-0.368464799508147	0.383	0.394	NA
GTSE1	0.535	0.356745939947872	0.0700000000000001	0.356745939947872	0.483	0.543	NA
RNA5SP202	0.534	0.287295769834247	0.0680000000000001	0.287295769834247	0.45	0.409	NA
ARHGEF3	0.466	-0.261017477661963	0.0679999999999999	-0.261017477661963	0.517	0.543	NA
ABRACL	0.467	-0.25757227817688	0.0659999999999999	-0.25757227817688	0.567	0.598	NA
HLA-B	0.468	0.255957469453828	0.0639999999999999	0.255957469453828	0.267	0.323	NA
ISOC1	0.47	-0.366795853930172	0.0600000000000001	-0.366795853930172	0.75	0.709	NA
KIF21A	0.53	-0.395579928057894	0.0600000000000001	-0.395579928057894	0.783	0.756	NA
H19	0.53	-0.601691733139381	0.0600000000000001	-0.601691733139381	0.45	0.331	NA
CDCA3	0.526	0.274166930057698	0.052	0.274166930057698	0.4	0.417	NA
MAGED1	0.523	-0.252060475333899	0.046	-0.252060475333899	0.933	0.827	NA
TUBA1A	0.522	-0.278610452485341	0.044	-0.278610452485341	0.983	0.984	NA
LTBP4	0.52	-0.256969332772985	0.04	-0.256969332772985	0.667	0.583	NA
BMPR2	0.516	-0.333541369857317	0.032	-0.333541369857317	0.783	0.724	NA
AGPAT5	0.487	-0.279257334510898	0.026	-0.279257334510898	0.8	0.748	NA
MKI67	0.512	0.416999078968044	0.024	0.416999078968044	0.583	0.661	NA
SH3BGRL	0.495	-0.251435959687787	0.01	-0.251435959687787	0.5	0.449	NA
CTNNAL1	0.505	-0.406325765037136	0.01	-0.406325765037136	0.633	0.575	NA
TMSB10	0.501	-0.293166667229931	0.002	-0.293166667229931	0.95	0.984	NA
